0,0.784951712896256,-1.62575144938045,246.752448037267,-0.29,-0.46,-0.19
0.0200000000186265,0.784951709571343,-1.62575144901587,246.773638671264,-0.28,-0.46,-0.19
0.0400000000372529,0.784951709571343,-1.62575144901587,246.773638671264,-0.28,-0.46,-0.19
0.0599999999976717,0.784951709571343,-1.62575144901587,246.773638671264,-0.28,-0.46,-0.19
0.0800000000162981,0.784951709571343,-1.62575144901587,246.773638671264,-0.28,-0.46,-0.19
0.100000000034925,0.784951709571343,-1.62575144901587,246.773638671264,-0.28,-0.46,-0.19
0.119999999995343,0.784951707537639,-1.62575144214533,246.786600054242,-0.28,-0.46,-0.19
0.14000000001397,0.784951707537639,-1.62575144214533,246.786600054242,-0.28,-0.46,-0.19
0.160000000032596,0.784951707537639,-1.62575144214533,246.786600054242,-0.28,-0.46,-0.19
0.179999999993015,0.784951707537639,-1.62575144214533,246.786600054242,-0.28,-0.46,-0.19
0.200000000011642,0.784951707537639,-1.62575144214533,246.786600054242,-0.28,-0.46,-0.19
0.220000000030268,0.784951705381998,-1.62575143969312,246.800338572823,-0.27,-0.45,-0.19
0.239999999990687,0.784951705381998,-1.62575143969312,246.800338572823,-0.27,-0.45,-0.19
0.260000000009313,0.784951705381998,-1.62575143969312,246.800338572823,-0.27,-0.45,-0.19
0.28000000002794,0.784951705381998,-1.62575143969312,246.800338572823,-0.27,-0.45,-0.19
0.299999999988358,0.784951705381998,-1.62575143969312,246.800338572823,-0.27,-0.45,-0.19
0.320000000006985,0.784951707781512,-1.6257514333087,246.785045777448,-0.27,-0.45,-0.2
0.340000000025611,0.784951707781512,-1.6257514333087,246.785045777448,-0.27,-0.45,-0.2
0.35999999998603,0.784951707781512,-1.6257514333087,246.785045777448,-0.27,-0.45,-0.2
0.380000000004657,0.784951707781512,-1.6257514333087,246.785045777448,-0.27,-0.45,-0.2
0.400000000023283,0.784951707781512,-1.6257514333087,246.785045777448,-0.27,-0.45,-0.2
0.419999999983702,0.784951711106426,-1.62575143367328,246.763855142519,-0.26,-0.45,-0.2
0.440000000002328,0.784951711106426,-1.62575143367328,246.763855142519,-0.26,-0.45,-0.2
0.460000000020955,0.784951711106426,-1.62575143367328,246.763855142519,-0.26,-0.45,-0.2
0.480000000039581,0.784951711106426,-1.62575143367328,246.763855142519,-0.26,-0.45,-0.2
0.5,0.784951711106426,-1.62575143367328,246.763855142519,-0.26,-0.45,-0.2
0.520000000018626,0.784951714614245,-1.62575142741038,246.741498799995,-0.26,-0.45,-0.2
0.540000000037253,0.784951714614245,-1.62575142741038,246.741498799995,-0.26,-0.45,-0.2
0.559999999997672,0.784951714614245,-1.62575142741038,246.741498799995,-0.26,-0.45,-0.2
0.580000000016298,0.784951714614245,-1.62575142741038,246.741498799995,-0.26,-0.45,-0.2
